flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,session_id,Label,Label_Name
0.474565,1668.8967791556477,6.3215787089229085,4.214385805948606,2.107192902974303,2,1,172,620,86,86,86.0,0.0,620,620,620.0,0.0,620,86,264.0,251.7300141024109,63368.0,40,20,2,0.2372825,0.474565,0.0,0.2372825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,264.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,620.0,2,1,172,620,Steam_Campus_Daytime1,6,Steam
0.225042,3501.5685960842866,13.33084490895033,8.88722993930022,4.44361496965011,2,1,172,616,86,86,86.0,0.0,616,616,616.0,0.0,616,86,262.6666666666667,249.8443960192468,62422.22222222223,40,20,2,0.112521,0.225042,0.0,0.112521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,262.6666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,616.0,2,1,172,616,Steam_Campus_Daytime1,6,Steam
3.014959,93.53361024146596,0.995038406824106,0.995038406824106,0.0,3,0,282,0,94,94,94.0,0.0,0,0,0.0,0.0,94,94,94.0,0.0,0.0,60,0,3,1.5074795,3.014959,0.0,1.5074795,3.014959,3.014959,0.0,1.5074795,1.5074795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,94.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,3,0,282,0,Steam_Campus_Daytime1,6,Steam
0.215894,1278.4051432647502,13.895708078964676,9.26380538597645,4.631902692988225,2,1,184,92,92,92,92.0,0.0,92,92,92.0,0.0,92,92,92.0,0.0,0.0,40,20,2,0.107947,0.215894,0.0,0.107947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,2,1,184,92,Steam_Campus_Daytime1,6,Steam
1.453833,6691.277471346434,17.195922777925663,8.25404293340432,8.941879844521345,12,13,2295,7433,968,54,191.25,261.2856435015135,1514,60,571.7692307692307,591.5150240430407,1514,54,389.12,500.8525787095441,250853.3056,240,260,4,0.0605763749999999,0.271549,0.0,0.0938387942447989,1.453833,0.272465,0.0,0.1321666363636363,0.099302814289766,1.189175,0.271549,0.0,0.0990979166666666,0.0966001652530145,4,6,0,3,0,10,23,1.0833333333333333,389.12,65535,65535,0.0,0.0,6059.0,6.0,0.0,22199.180766327885,191.25,571.7692307692307,12,13,2295,7433,Steam_Campus_Daytime1,6,Steam
1.165159,8399.711970640916,22.314551061271462,11.157275530635731,11.157275530635731,13,13,2353,7434,972,54,181.0,254.64062157056983,1514,60,571.8461538461538,567.8543754484739,1514,54,376.4230769230769,481.4980767656233,231840.3979289941,260,260,4,0.04660636,0.254321,0.0,0.0906563992366253,1.165159,0.255825,0.0,0.0970965833333333,0.1110428786456372,0.91138,0.254321,0.0,0.0759483333333333,0.1026640521736904,4,7,0,3,0,11,24,1.0,376.4230769230769,65535,65535,0.0,0.0,6060.0,6.0,0.0,23576.09710550887,181.0,571.8461538461538,13,13,2353,7434,Steam_Campus_Daytime1,6,Steam
2.157408,13158.846170960707,17.150209881487413,5.562230231833755,11.587979649653658,12,25,1101,27288,145,54,91.75,44.66752175798429,1514,60,1091.52,556.024468526341,1514,54,767.2702702702703,654.659005468089,428578.4134404675,240,500,5,0.059928,1.279142,0.0,0.2173129247442243,2.156873,1.279726,0.0,0.1960793636363636,0.3581433630248882,2.156541,1.279142,0.0,0.0898558749999999,0.261109292554113,5,13,0,0,0,18,37,2.083333333333333,767.2702702702703,63757,65535,0.0,0.0,12960.0,11.0,0.0,77573.4358866925,91.75,1091.52,12,25,1101,27288,Steam_Campus_Daytime1,6,Steam
1.62072,573581.4946443556,482.5016042252826,74.65817661286343,407.8434276124192,121,661,6716,922899,145,54,55.50413223140496,11.602310946027089,1514,60,1396.216338880484,241.35871716868505,1514,54,1188.7659846547317,533.2510675013168,284356.70099129394,2420,13220,2,0.002075185659411,0.492481,0.0,0.0204774609336576,1.62072,0.493573,0.0,0.0135059999999999,0.0509067133850405,1.616274,0.492568,0.0,0.0024489,0.0222989328149115,2,192,0,0,0,194,782,5.462809917355372,1188.7659846547317,64240,65535,0.0,0.0,887205.0,661.0,0.0,548919.9232308383,55.50413223140496,1396.216338880484,121,661,6716,922899,Steam_Campus_Daytime1,6,Steam
1.599389,672822.559114762,524.5753222011656,65.02483135747464,459.55049084369097,104,735,5798,1070307,145,54,55.75,12.497499749949988,1514,60,1456.2,175.13611266436078,1514,54,1282.6042908224076,489.7617438129335,239866.56570268545,2080,14700,2,0.001908568019093,0.650689,-9e-06,0.0243149266890145,1.599389,0.650752,-9e-06,0.0155280485436893,0.0678601968377761,1.598646,0.650844,0.0,0.002177991825613,0.0260030524378798,2,118,0,0,0,120,839,7.0673076923076925,1282.6042908224076,64240,65535,0.0,0.0,1030617.0,735.0,0.0,644681.1864540367,55.75,1456.2,104,735,5798,1070307,Steam_Campus_Daytime1,6,Steam
1.640349,587171.9981540514,459.0486536706518,53.647120216490514,405.40153345416127,88,665,4934,958233,145,54,56.06818181818182,13.561975129806408,1514,60,1440.951879699248,223.26775610804023,1514,54,1279.1062416998673,491.922528019666,241987.77357325904,1760,13300,2,0.0021813151595744,0.871821,0.0,0.0328726852917479,1.640349,0.871982,0.0,0.0188545862068965,0.095077815811129,1.637189,0.871981,0.0,0.0024656460843373,0.0349992744132153,2,116,0,0,0,118,753,7.556818181818182,1279.1062416998673,64240,65535,0.0,0.0,922323.0,665.0,0.0,563357.6819780733,56.06818181818182,1440.951879699248,88,665,4934,958233,Steam_Campus_Daytime1,6,Steam
2.319464,4178.551596403307,9.916084060800252,4.31134089600011,5.604743164800143,10,13,903,8789,145,54,90.3,44.45908231171669,1314,60,676.0769230769231,525.886279245071,1314,54,421.39130434782606,491.424525509474,241498.0642722117,200,260,4,0.1054301818181818,0.949595,0.0,0.1973229402137605,2.319464,0.966534,0.0,0.2577182222222222,0.2669248843154933,2.317622,0.949595,0.016358,0.1931351666666666,0.2384438601742673,4,10,0,0,0,14,23,1.3,421.39130434782606,64240,65535,0.0,0.0,3235.0,5.0,0.0,3522.3286784516777,90.3,676.0769230769231,10,13,903,8789,Steam_Campus_Daytime1,6,Steam
2.505187,1096218.3661339453,989.0889630572884,809.9061798947362,179.18278316255223,2034,450,2732952,24760,1514,60,1337.4966052376333,228.25124907583947,328,54,54.87311827956989,13.458400664144584,1514,54,1102.1865844255976,537.4093296965598,288399.94213830045,43080,9740,2181,0.0010130153659522,0.679635,0.0,0.017125550457845,2.505157,0.679997,0.0,0.0012371145679012,0.0189322322072789,2.505136,0.680491,0.000135,0.0056043310961968,0.0406179785561616,1173,3,0,0,0,1193,2723,0.2239606616003576,1103.3078880407124,65535,64240,1442349.0,1124.5,0.0,0.0,1183700.4009409864,0.0,1337.4966052376333,54.87311827956989,2034,450,2732952,24760,Steam_Campus_Daytime1,6,Steam
1.976595,49980.39557926636,61.2163847424485,40.47364280492463,20.74274193752387,80,41,95996,2795,1314,60,1199.95,322.3415075661216,268,54,68.17073170731707,51.03031257893321,1314,54,816.4545454545455,597.1119750463909,356542.7107438017,1600,820,80,0.016471625,0.479221,0.0,0.0465778926704258,1.976545,0.47928,0.0,0.0250195569620253,0.0555764571278132,1.973771,0.484581,0.021881,0.049344275,0.0742518224321758,77,3,0,0,0,80,121,0.5125,816.4545454545455,65535,64240,45656.5,38.5,0.0,0.0,54680.8988427624,0.0,1199.95,68.17073170731707,80,41,95996,2795,Steam_Campus_Daytime1,6,Steam
0.958408,15354.629761020358,22.954733265999447,14.60755753290874,8.347175733090708,14,8,14194,522,1314,60,1013.8571428571428,479.4885455421458,144,54,65.25,29.764702249476645,1314,54,668.9090909090909,595.70049743527,354859.0826446281,280,160,14,0.0456384761904761,0.123104,0.0,0.0402244733909937,0.958024,0.135451,0.0,0.0736941538461538,0.0421269991752889,0.895375,0.20814,0.041617,0.1279107142857143,0.0591796345513611,13,1,0,0,0,14,22,0.5714285714285714,668.9090909090909,65535,62980,9658.0,11.0,0.0,0.0,12904.57058030483,0.0,1013.8571428571428,65.25,14,8,14194,522,Steam_Campus_Daytime1,6,Steam
2.355339,548298.9922045192,499.2911848358135,107.41553551314696,391.8756493226665,253,923,13976,1280282,145,54,55.24110671936759,10.14446878828636,1514,60,1386.972515856237,199.7655013521005,1514,54,1112.3300492610838,570.4036905245392,324762.2377843876,5100,19540,4,0.0020045438297872,0.301096,0.0,0.0134650932532183,2.355339,0.301263,0.0,0.0093465833333333,0.0286471888225272,2.354764,0.350729,0.0,0.0025539739696312,0.0171824155913092,4,432,0,0,0,436,1250,3.941176470588236,1127.2462391132224,64240,65535,0.0,0.0,677433.0,505.5,0.0,614413.5262344244,55.24110671936759,1386.972515856237,253,923,13976,1280282,Steam_Campus_Daytime1,6,Steam
1.25894,1248981.683003161,1038.1749725959935,158.06948702877023,880.1054855672232,199,1108,11060,1561333,145,54,55.57788944723618,11.415088030389736,1514,60,1409.1453068592057,198.07227923887828,1514,54,1203.0550879877585,519.3869937714093,269762.849298902,3980,22160,4,0.0009639663093415,0.279103,0.0,0.0100400411435539,1.25894,0.279226,0.0,0.0063582828282828,0.0251986872293305,1.258298,0.279131,0.0,0.0011366738934056,0.0109147912314972,4,389,0,0,0,393,1307,5.567839195979899,1203.0550879877585,64240,65535,0.0,0.0,750747.5,553.5,0.0,1370073.444940931,55.57788944723618,1409.1453068592057,199,1108,11060,1561333,Steam_Campus_Daytime1,6,Steam
2.021909,628582.1963302997,632.5705063877751,159.25543632280187,473.31507006497327,322,957,17661,1253275,145,54,54.84782608695652,8.742617733798008,1514,60,1309.5872518286312,192.66625618998708,1514,54,993.6950742767788,569.5337194641762,324368.6576066989,6440,19140,3,0.0015820884194053,0.713674,0.0,0.0215838111094545,2.021909,0.714052,0.0,0.0062987819314641,0.0427900965709424,1.857789,0.713674,0.0,0.0019432939330543,0.0243857006729792,3,663,0,0,0,666,1279,2.972049689440994,993.6950742767788,64240,65535,0.0,0.0,1201591.0,956.0,0.0,708060.6735230113,54.84782608695652,1309.5872518286312,322,957,17661,1253275,Steam_Campus_Daytime1,6,Steam
0.000466,592274.678111588,6437.768240343347,4291.845493562232,2145.922746781116,2,1,216,60,108,108,108.0,0.0,60,60,60.0,0.0,108,60,92.0,22.62741699796952,512.0,40,20,2,0.000233,0.000466,0.0,0.000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,3,0.5,92.0,63253,65535,0.0,0.0,0.0,0.0,0.0,0.0,108.0,60.0,2,1,216,60,Steam_Campus_Daytime1,6,Steam
9.476919,395560.0971159508,357.1835952169687,297.9871411795331,59.19645403743558,2824,561,3718083,30608,1514,60,1316.601628895184,238.767828808309,145,54,54.55971479500892,6.840459684020627,1514,54,1107.4419497784345,517.4842943814829,267789.9949315012,56480,11220,2824,0.0028005079787234,4.544118,0.0,0.0982431936867325,9.475597,4.54461,0.0,0.0033565699610343,0.1075722886333651,9.476381,4.544118,0.000189,0.0169221089285714,0.2410128017530187,1565,4,0,0,0,1569,3385,0.1986543909348442,1107.4419497784345,65535,64240,891030.25,705.5,0.0,0.0,2534844.753141956,0.0,1316.601628895184,54.55971479500892,2824,561,3718083,30608,Steam_Campus_Daytime1,6,Steam
10.143583,138568.39343652042,145.51071352203655,103.61230346318456,41.89841005885199,1051,425,1390842,23136,1514,60,1322.4915887850468,177.9891553116233,144,54,54.30841121495328,4.785220207764109,1514,54,968.2508164598302,591.4809944826965,349556.9664095364,22340,8600,1122,0.0069145078391274,7.749288,0.0,0.2024715451062345,10.143583,7.750107,0.0,0.009716075670498,0.2399795010168613,10.131672,7.749288,0.000199,0.0238954528301886,0.3760817445932524,775,2,0,0,0,778,1573,0.3769633507853403,989.3756313131312,65535,64240,493306.3333333333,385.3333333333333,0.0,0.0,591394.8931854392,0.0,1322.4915887850468,54.30841121495328,1051,425,1390842,23136,Steam_Campus_Daytime1,6,Steam
9.142413,78.53506508620865,0.8750425079243304,0.6562818809432477,0.2187606269810826,6,2,537,181,92,89,89.5,1.118033988749895,92,89,90.5,1.5,92,89,89.75,1.299038105676658,1.6875,120,40,6,1.306059,4.519184,0.0,1.4970555729741155,9.142413,4.628361,0.0,1.8284826000000003,1.562187176223336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,89.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,90.5,6,2,537,181,Steam_Campus_Daytime1,6,Steam
0.521503,2339.392103209377,9.587672554136793,5.752603532482075,3.835069021654717,3,2,976,244,461,54,325.3333333333333,191.8616399619499,184,60,122.0,62.0,461,54,244.0,183.15785541439385,33546.8,60,40,2,0.13037575,0.287784,0.0,0.1316043129505545,0.521503,0.521503,0.0,0.2607515,0.2607515,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,3,5,0.6666666666666666,244.0,63253,65535,0.0,0.0,0.0,0.0,0.0,0.0,325.3333333333333,122.0,3,2,976,244,Steam_Campus_Daytime1,6,Steam
5.71487,349802.53269103233,307.0935996794328,53.01957874807301,254.0740209313597,303,1452,17393,1981683,330,54,57.4026402640264,22.9475566469572,1514,60,1364.7954545454545,229.17657643242,1514,54,1136.932730356133,537.0323448421339,288601.7182428764,6200,29540,8,0.0032581927023945,2.647998,0.0,0.0718997484934729,5.713744,2.647998,0.0,0.0189196821192052,0.1724375695463086,5.714475,2.64844,0.0,0.0039383011716057,0.0806291708632641,8,680,0,0,0,688,1793,4.765273311897106,1141.355197331851,64240,65535,0.0,0.0,488292.25,371.75,0.0,978659.7479956248,57.4026402640264,1364.7954545454545,303,1452,17393,1981683,Steam_Campus_Daytime1,6,Steam
3.184479,83.84417042787847,0.9420693306503198,0.9420693306503198,0.0,3,0,267,0,89,89,89.0,0.0,0,0,0.0,0.0,89,89,89.0,0.0,0.0,60,0,3,1.5922395,3.184479,0.0,1.5922395,3.184479,3.184479,0.0,1.5922395,1.5922395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,3,0,267,0,Steam_Campus_Daytime1,6,Steam
3.05963,320.3001670136585,1.6341845255798904,0.9805107153479344,0.6536738102319561,3,2,278,702,94,92,92.66666666666669,0.9428090415820634,610,92,351.0,259.0,610,92,196.0,207.00144927028893,42849.6,60,40,3,0.7649075000000001,2.695405,0.0,1.117075483751322,2.888158,2.888158,0.0,1.444079,1.444079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6666666666666666,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.66666666666669,351.0,3,2,278,702,Steam_Campus_Daytime1,6,Steam
3.125807,20798.46900336457,21.434464763819392,5.438595537088502,15.995869226730887,17,50,1251,63761,205,54,73.58823529411765,43.95192403408044,1514,60,1275.22,361.7689478106157,1514,54,970.3283582089553,609.5637389825441,371567.9518823792,340,1000,3,0.0473607121212121,1.99419,0.0,0.2484352452372323,3.096579,1.99419,0.0,0.1935361874999999,0.4763034038133176,3.124426,1.994964,0.0,0.0637637959183673,0.286624672997311,3,28,0,0,0,31,67,2.9411764705882355,970.3283582089553,64240,65535,0.0,0.0,30530.5,25.0,0.0,54062.02244962646,73.58823529411765,1275.22,17,50,1251,63761,Steam_Campus_Daytime1,6,Steam
1.452225,187.98739864690387,2.065795589526416,2.065795589526416,0.0,3,0,273,0,91,91,91.0,0.0,0,0,0.0,0.0,91,91,91.0,0.0,0.0,60,0,3,0.7261125,1.452225,0.0,0.7261125,1.452225,1.452225,0.0,0.7261125,0.7261125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,3,0,273,0,Steam_Campus_Daytime1,6,Steam
1.040711,9801.952703488289,25.94380188159825,12.491460165213974,13.45234171638428,13,14,2371,7830,974,54,182.3846153846154,256.05153882088734,1514,60,559.2857142857143,591.3110649313136,1514,54,377.8148148148149,498.3285423059947,248331.3360768176,260,280,4,0.0400273461538461,0.228282,0.0,0.071297277804298,1.040711,0.228842,0.0,0.0867259166666666,0.0839452179831767,0.848624,0.228282,0.0,0.0652787692307692,0.0793339248921475,4,7,0,3,0,11,25,1.0769230769230769,377.8148148148149,65535,65535,0.0,0.0,6328.0,7.0,0.0,27516.51295163303,182.3846153846154,559.2857142857143,13,14,2371,7830,Steam_Campus_Daytime1,6,Steam
2.411534,432762.71452113055,364.4982820063909,48.516836171499136,315.9814458348918,117,762,6711,1036911,267,54,57.35897435897436,22.69246704275501,1514,60,1360.5313315926892,232.1556472116654,1514,54,1184.9268292682927,493.0600863298693,243839.3728783825,2440,15720,3,0.0027466218678815,0.746328,0.0,0.0311519755663087,2.411534,0.746465,0.0,0.0207890862068965,0.0846334562747487,2.409648,0.746828,0.0,0.0031664231274638,0.033488532624899,3,359,0,0,0,365,918,6.411290322580645,1184.970684039088,64240,65535,0.0,0.0,1041123.0,798.0,0.0,423021.9457848263,57.35897435897436,1360.5313315926892,117,762,6711,1036911,Steam_Campus_Daytime1,6,Steam
2.448697,492677.94259559264,476.1716129026988,119.24709345419215,356.92451944850666,292,874,16039,1193008,145,54,54.92808219178082,9.10920987469219,1514,60,1361.8812785388127,179.186145566557,1514,54,1033.9445392491468,587.1377727749286,345049.32219277875,5900,17640,3,0.0021018858369098,0.204085,0.0,0.0103581158804155,2.448697,0.352197,0.0,0.008414766323024,0.0245336946136444,2.448035,0.305529,0.0,0.0028041638029782,0.0138364159225776,3,500,0,0,0,506,1182,2.983164983164983,1034.4640743871514,64240,65535,0.0,0.0,1159558.0,886.0,0.0,486996.4385310621,54.92808219178082,1361.8812785388127,292,874,16039,1193008,Steam_Campus_Daytime1,6,Steam
2.46801,12258.86442923651,14.99183552740872,5.672586415776273,9.319249111632448,14,23,936,29319,144,54,66.85714285714286,31.49343955006943,1514,60,1274.7391304347825,287.3162501482362,1514,54,817.7027027027027,628.3743446543011,394854.3170197224,280,460,2,0.0685558333333333,0.80255,0.0,0.1324334008481034,2.46801,0.802967,0.0,0.189846923076923,0.1937770541625534,2.467269,0.80255,0.0,0.1121485909090909,0.157814015957409,2,18,0,0,0,20,37,1.6428571428571428,817.7027027027027,64240,65535,0.0,0.0,28077.0,23.0,0.0,11379.788746180491,66.85714285714286,1274.7391304347825,14,23,936,29319,Steam_Campus_Daytime1,6,Steam
2.45091,648657.8454533215,552.4478663027203,93.84269516220506,458.6051711405152,230,1124,12735,1578381,145,54,55.36363636363637,10.645295395130503,1514,60,1402.2989417989418,208.86434966187835,1514,54,1171.706181818182,541.8870969256382,293223.0696544322,4760,22940,4,0.0018141450777202,0.684233,0.0,0.0224054267415548,2.446077,0.687432,0.0,0.010681558951965,0.053892898512194,2.449635,0.685033,0.0,0.002185223015165,0.0246133390762031,4,399,0,0,0,404,1393,4.784232365145228,1170.1463414634147,63789,65535,0.0,0.0,777712.5,577.0,0.0,708162.1270928896,55.36363636363637,1402.2989417989418,230,1124,12735,1578381,Steam_Campus_Daytime1,6,Steam
1.831996,1707063.2250288755,1539.2231726227872,1237.9284239391775,301.2947486836094,2268,552,3102606,30091,1514,60,1365.335085413929,192.1573400150193,145,54,54.31194295900178,4.573345940504195,1514,54,1106.4137569832403,549.1637726781698,301029.00016055844,46420,11380,2329,0.0006503129662522,0.102057,0.0,0.0034059568704918,1.830631,0.109349,0.0,0.000808225607064,0.0038988877114104,1.82997,0.103078,0.000121,0.0033332786885245,0.0073552879346596,1244,3,0,0,0,1255,2920,0.2461669505962521,1108.0630753494715,65535,64240,772334.5,589.75,0.0,0.0,1643410.0032236888,0.0,1365.335085413929,54.31194295900178,2268,552,3102606,30091,Steam_Campus_Daytime1,6,Steam
0.837015,41149.80018279242,48.98359049718345,17.92082579165248,31.062764705530967,15,26,810,33633,54,54,54.0,0.0,1314,783,1293.576923076923,102.11538461538464,1314,54,840.0731707317074,602.5775687439428,363099.7263533611,300,520,0,0.020925375,0.074171,0.0,0.0188782681285751,0.8370150000000001,0.109087,0.0,0.0597867857142857,0.0282820079004771,0.762653,0.05092,0.007146,0.0305061199999999,0.0111832763368165,0,26,0,0,0,26,41,1.7333333333333334,840.0731707317074,64240,65535,0.0,0.0,32229.0,26.0,0.0,42259.06146045449,54.0,1293.576923076923,15,26,810,33633,Steam_Campus_Daytime1,6,Steam
0.270545,3016.134099687668,11.088728307675249,7.392485538450166,3.696242769225083,2,1,172,644,86,86,86.0,0.0,644,644,644.0,0.0,644,86,272.0,263.0437226013957,69192.0,40,20,2,0.1352725,0.270545,0.0,0.1352725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,272.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,644.0,2,1,172,644,Steam_Campus_Daytime1,6,Steam
0.393911,1629.809779366405,15.23186709688229,10.154578064588192,5.077289032294097,4,2,522,120,336,54,130.5,118.74657889808869,60,60,60.0,0.0,336,54,107.0,102.49390225764652,10505.0,80,40,1,0.0787822,0.385706,0.0,0.1534889539144755,0.393451,0.385827,0.0,0.1311503333333333,0.1801104934058226,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0,1,4,0.5,107.0,65535,65535,0.0,0.0,0.0,0.0,0.0,0.0,130.5,60.0,4,2,522,120,Steam_Campus_Daytime1,6,Steam
10.66102,292353.17070974445,269.7678083335365,215.6454072874828,54.12240104605375,2299,577,3085493,31290,1514,60,1342.1022183558068,213.24388765827035,144,54,54.22876949740035,4.128315048657988,1514,54,1083.721488178025,549.8676240721873,302354.40400279226,45980,11540,2299,0.0037081808695652,7.286761,0.0,0.1384995765988291,10.660397,7.407549,0.0,0.0046389891209747,0.1573769564340174,10.660825,7.286761,0.000132,0.0185083767361111,0.3094967917870296,1298,2,0,0,0,1300,2876,0.2509786863853849,1083.721488178025,65535,64240,986693.6666666666,765.6666666666666,0.0,0.0,1682952.3862588424,0.0,1342.1022183558068,54.22876949740035,2299,577,3085493,31290,Steam_Campus_Daytime1,6,Steam
0.924188,336918.46247733146,355.9881755660104,248.86711361757563,107.12106194843471,230,99,306030,5346,1514,1114,1330.5652173913045,151.18354122719913,54,54,54.0,0.0,1514,54,946.4316109422492,598.9921999970311,358791.6556572833,4600,1980,230,0.0028176463414634,0.531876,0.0,0.0293235476986861,0.923975,0.531938,0.0,0.0040348253275109,0.035037544400794,0.923931,0.532089,0.000523,0.0094278673469387,0.0531353933724946,154,0,0,0,0,154,329,0.4304347826086956,946.4316109422492,65535,64240,292150.0,229.0,0.0,0.0,316188.2085554263,0.0,1330.5652173913045,54.0,230,99,306030,5346,Steam_Campus_Daytime1,6,Steam
0.031095,1862453.7707026848,1897.4111593503776,1415.0184917189258,482.392667631452,44,15,57103,810,1514,401,1297.7954545454545,228.73243395499296,54,54,54.0,0.0,1514,54,981.5762711864406,576.4847067044034,332334.6170640619,880,300,44,0.0005361206896551,0.00439,0.0,0.0009819495751781,0.0310329999999999,0.00445,0.0,0.0007216976744186,0.0012532201598539,0.030808,0.004827,0.000694,0.0022005714285714,0.0013213853506445,25,0,0,0,0,25,59,0.3409090909090909,981.5762711864406,65535,64240,53267.0,43.0,0.0,0.0,1716463.1199046175,0.0,1297.7954545454545,54.0,44,15,57103,810,Steam_Campus_Daytime1,6,Steam
4.128462,215.57664815614143,0.9688838119377144,0.7266628589532858,0.2422209529844285,3,1,273,617,91,91,91.0,0.0,617,617,617.0,0.0,617,91,222.5,227.76468119530736,51876.75,60,20,3,1.376154,4.00941,0.0,1.8626273944490348,4.00941,4.00941,0.0,2.004705,2.004705,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,222.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,617.0,3,1,273,617,Steam_Campus_Daytime1,6,Steam
4.131183,215.43465878902,0.9682456574787416,0.7261842431090562,0.2420614143696854,3,1,273,617,91,91,91.0,0.0,617,617,617.0,0.0,617,91,222.5,227.76468119530736,51876.75,60,20,3,1.377061,4.009157,0.0,1.861839520667844,4.009157,4.009157,0.0,2.0045785,2.0045785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,222.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,617.0,3,1,273,617,Steam_Campus_Daytime1,6,Steam
0.074892,887331.0901030818,921.3267104630668,253.69865940287343,667.6280510601933,19,50,1026,65428,54,54,54.0,0.0,1514,914,1308.56,154.43473184488002,1514,54,963.1014492753624,575.621004162185,331339.54043268226,380,1000,0,0.0011013529411764,0.042004,0.0,0.0050448580862821,0.074892,0.043217,0.0,0.0041606666666666,0.0095283960758239,0.03172,0.002193,0.0,0.0006473469387755,0.0008724014136693,0,38,0,0,0,38,69,2.631578947368421,963.1014492753624,64240,65535,0.0,0.0,62728.0,50.0,0.0,1977553.5939470364,54.0,1308.56,19,50,1026,65428,Steam_Campus_Daytime1,6,Steam
3.154418,17557.596995705706,19.020941422474763,13.314658995732334,5.706282426742429,42,18,54412,972,1514,114,1295.5238095238096,306.5879224545731,54,54,54.0,0.0,1514,54,923.0666666666668,624.0892528761856,389487.3955555555,840,360,42,0.0534647118644067,0.704145,0.0,0.0999168016327093,3.077387,0.704199,0.0,0.0750582195121951,0.1252682597391444,3.086013,0.704328,0.087933,0.1815301764705882,0.1406000602569677,30,0,0,0,0,30,60,0.4285714285714285,923.0666666666668,65535,62980,50884.0,41.0,0.0,0.0,16534.80696447993,0.0,1295.5238095238096,54.0,42,18,54412,972,Steam_Campus_Daytime1,6,Steam
8.036579,4183.496485258218,5.3505353459475735,3.608500582150689,1.7420347637968845,29,14,32233,1388,1514,60,1111.4827586206898,457.68281598456633,528,54,99.14285714285714,125.67239561816336,1514,54,781.8837209302326,609.4634395544958,371445.6841535966,580,280,29,0.191347119047619,7.047386,0.0,1.0733933645843337,0.989106,0.386017,0.0,0.0353252142857142,0.0903388408063762,8.036455,7.047386,0.000679,0.6181888461538462,1.8597332780655504,22,2,0,0,1,24,43,0.4827586206896552,781.8837209302326,65535,65535,14529.5,13.0,0.0,0.0,37154.57268853142,0.0,1111.4827586206898,99.14285714285714,29,14,32233,1388,Steam_Campus_Daytime1,6,Steam
